smiles	idnumber	name	mw	logp	hba	hbd	rotb	tpsa	fsp3	hac
CC1OCCC1(O)CNS(=O)(=O)CCC(C)(C)C	IMED1919396811	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-3,3-dimethylbutane-1-sulfonamide	279.402	0.882	4	2	5	75.63	1.0	18
CC1CCCN1C(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O	IMED1371499190	5-(2-methylpyrrolidine-1-carbonyl)-2-nitrophenol	250.254	1.925	4	1	2	83.68	0.417	18
CC1OCCC1(O)CNC(=O)C1=CC(C)=NN1C	IMED1929628134	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-1,3-dimethyl-1H-pyrazole-5-carboxamide	253.302	-0.002	5	2	3	76.38	0.667	18
CC1=C(C=C(Br)S1)S(=O)(=O)NCC1(O)CCOC1	IMED1514301236	5-bromo-N-[(3-hydroxyoxolan-3-yl)methyl]-2-methylthiophene-3-sulfonamide	356.263	1.249	5	2	4	75.63	0.6	18
CC1OCCC1(O)CNS(=O)(=O)C1=CC=C(C)S1	IMED1919397820	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-5-methylthiophene-2-sulfonamide	291.394	0.875	5	2	4	75.63	0.636	18
CC1OCCC1(O)CNS(=O)(=O)N1CCOCC1	IMED1919397151	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]morpholine-4-sulfonamide	280.346	-1.307	5	2	4	88.1	1.0	18
CC1OCCC1(O)CNC(=O)CN1CSCC1=O	IMED1929647710	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-2-(4-oxo-1,3-thiazolidin-3-yl)acetamide	274.342	-0.825	5	2	4	78.87	0.818	18
CC1OCCC1(O)CNS(=O)(=O)C1=C(Br)C=CS1	IMED1919396746	3-bromo-N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]thiophene-2-sulfonamide	356.263	1.329	5	2	4	75.63	0.6	18
CC1OCCC1(O)CNS(=O)(=O)C1=CC=NN1C	IMED1919398241	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-1-methyl-1H-pyrazole-5-sulfonamide	275.33	-0.762	6	2	4	93.45	0.7	18
CC1OCCC1(O)CNS(=O)(=O)C1=CC=C(Br)S1	IMED1919398353	5-bromo-N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]thiophene-2-sulfonamide	356.263	1.329	5	2	4	75.63	0.6	18
CC1CCN(C1)C(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O	IMED1007171559	5-(3-methylpyrrolidine-1-carbonyl)-2-nitrophenol	250.254	1.782	4	1	2	83.68	0.417	18
CC1OCCC1(O)CNS(=O)(=O)C1=CN(C)N=C1	IMED1919397290	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-1-methyl-1H-pyrazole-4-sulfonamide	275.33	-0.762	6	2	4	93.45	0.7	18
CCC1(CCCC1)C(=O)NCC1(O)CCOC1C	IMED1929646436	1-ethyl-N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]cyclopentane-1-carboxamide	255.358	1.613	3	2	4	58.56	0.929	18
CC1OCCC1(O)CNC(=O)C1=C(C)ON=C1C	IMED1929645312	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-3,5-dimethyl-1,2-oxazole-4-carboxamide	254.286	0.561	5	2	3	84.59	0.667	18
CC1OCCC1(O)CNC(=O)CC1CCCCO1	IMED1929649716	N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]-2-(oxan-2-yl)acetamide	257.33	0.602	4	2	4	67.79	0.923	18
CC1OCCC1(O)CNC(=O)CC1CCCCC1	IMED1929637691	2-cyclohexyl-N-[(3-hydroxy-2-methyloxolan-3-yl)methyl]acetamide	255.358	1.613	3	2	4	58.56	0.929	18
CS(=O)(=O)C1CCCC(C1)NCC1(O)CCOC1	IMED2226311577	3-{[(3-methanesulfonylcyclohexyl)amino]methyl}oxolan-3-ol	277.386	0.083	5	2	4	75.63	1.0	18
CC(C)C(C)NC(=O)CN1CCC(C)(CC1)C#N	IMED1629320743	2-(4-cyano-4-methylpiperidin-1-yl)-N-(3-methylbutan-2-yl)acetamide	251.374	1.773	3	1	4	56.13	0.857	18
CC1(CCN(CC(=O)NCC(F)(F)F)CC1)C#N	IMED1629322522	2-(4-cyano-4-methylpiperidin-1-yl)-N-(2,2,2-trifluoroethyl)acetamide	263.263	1.291	3	1	3	56.13	0.818	18
CC1(CCN(CC(=O)N2CCOCC2)CC1)C#N	IMED1629319064	4-methyl-1-[2-(morpholin-4-yl)-2-oxoethyl]piperidine-4-carbonitrile	251.33	0.471	4	0	2	56.57	0.846	18
CCC(C)NC(=O)C(C)N1CCC(C)(CC1)C#N	IMED1629328117	N-(butan-2-yl)-2-(4-cyano-4-methylpiperidin-1-yl)propanamide	251.374	1.915	3	1	4	56.13	0.857	18
CCC(C)(C)NC(=O)CN1CCC(C)(CC1)C#N	IMED1629322817	2-(4-cyano-4-methylpiperidin-1-yl)-N-(2-methylbutan-2-yl)acetamide	251.374	1.917	3	1	4	56.13	0.857	18
CC(C)(C)CC(O)CNS(=O)(=O)N1CCOCC1	IMED1497152996	4,4-dimethyl-1-[(morpholine-4-sulfonyl)amino]pentan-2-ol	280.39	-0.05	4	2	5	78.87	1.0	18
CC1(C)CCCCC1C(=O)NC1(CCCC1)C#N	IMED1927041158	N-(1-cyanocyclopentyl)-2,2-dimethylcyclohexane-1-carboxamide	248.37	3.155	2	1	2	52.89	0.867	18
CC1(C)CCCCC1C(=O)NC1CCCC1C#N	IMED1927391592	N-(2-cyanocyclopentyl)-2,2-dimethylcyclohexane-1-carboxamide	248.37	3.011	2	1	2	52.89	0.867	18
COC(=O)C1CCCC1S(=O)(=O)N1CC(C)(O)C1	IMED2017425427	methyl 2-[(3-hydroxy-3-methylazetidin-1-yl)sulfonyl]cyclopentane-1-carboxylate	277.342	-0.275	5	1	3	83.91	0.909	18
CC(C)C(C)(NC(=O)CN1CCC[C@H](O)C1)C#N	IMED1921284608	N-(1-cyano-1,2-dimethylpropyl)-2-[(3S)-3-hydroxypiperidin-1-yl]acetamide	253.346	0.498	4	2	4	76.36	0.846	18
O[C@H]1CCCN(C1)C(=O)C1=CC=C(C=C1)[N+]([O-])=O	IMED1928603137	(3S)-1-(4-nitrobenzoyl)piperidin-3-ol	250.254	1.192	4	1	2	83.68	0.417	18
COC(=O)C1CCCC1S(=O)(=O)N1CC[C@@H](O)C1	IMED1863744491	methyl 2-{[(3R)-3-hydroxypyrrolidin-1-yl]sulfonyl}cyclopentane-1-carboxylate	277.342	-0.275	5	1	3	83.91	0.909	18
COC(=O)C1CCCC1S(=O)(=O)N1CC(CO)C1	IMED1958256051	methyl 2-{[3-(hydroxymethyl)azetidin-1-yl]sulfonyl}cyclopentane-1-carboxylate	277.342	-0.418	5	1	4	83.91	0.909	18
COC(=O)C1CCCC1S(=O)(=O)N1CC[C@H](O)C1	IMED1957995937	methyl 2-{[(3S)-3-hydroxypyrrolidin-1-yl]sulfonyl}cyclopentane-1-carboxylate	277.342	-0.275	5	1	3	83.91	0.909	18
CC(C)(CCO)CNS(=O)(=O)N1CCCCCC1	IMED1497262546	4-[(azepane-1-sulfonyl)amino]-3,3-dimethylbutan-1-ol	278.418	1.105	3	2	6	69.64	1.0	18
CN(C)CC(C)(O)CNS(=O)(=O)N1CCOCC1	IMED1498804902	1-(dimethylamino)-2-{[(morpholine-4-sulfonyl)amino]methyl}propan-2-ol	281.378	-1.534	5	2	6	82.11	1.0	18
CC1CCCCN1S(=O)(=O)NCC(C)(C)CCO	IMED1497262428	3,3-dimethyl-4-{[(2-methylpiperidin-1-yl)sulfonyl]amino}butan-1-ol	278.418	1.104	3	2	6	69.64	1.0	18
CC1CCN(CC1)C(=O)NCC(C)(O)CN(C)C	IMED1998422390	N-[3-(dimethylamino)-2-hydroxy-2-methylpropyl]-4-methylpiperidine-1-carboxamide	257.378	0.741	3	2	4	55.81	0.923	18
CC(=O)N1CCCC(C1)C(=O)N1CCC[C@H](O)C1	IMED1928589117	1-{3-[(3S)-3-hydroxypiperidine-1-carbonyl]piperidin-1-yl}ethan-1-one	254.33	0.228	3	1	1	60.85	0.846	18
OC1(CNC(=O)CC2CC3CCC2C3)CCOC1	IMED1516097228	2-{bicyclo[2.2.1]heptan-2-yl}-N-[(3-hydroxyoxolan-3-yl)methyl]acetamide	253.342	1.08	3	2	4	58.56	0.929	18
CC(C)CNC(=O)C(C)N1CCC(C)(CC1)C#N	IMED1629324223	2-(4-cyano-4-methylpiperidin-1-yl)-N-(2-methylpropyl)propanamide	251.374	1.773	3	1	4	56.13	0.857	18
CN(C)CC(C)(O)CNS(=O)(=O)N1CCCCC1	IMED1498806980	1-(dimethylamino)-2-{[(piperidine-1-sulfonyl)amino]methyl}propan-2-ol	279.406	-0.381	4	2	6	72.88	1.0	18
CC1CCN(CC1)S(=O)(=O)NCC(C)(C)CCO	IMED1497262302	3,3-dimethyl-4-{[(4-methylpiperidin-1-yl)sulfonyl]amino}butan-1-ol	278.418	0.961	3	2	6	69.64	1.0	18
CC(C)(CCCO)CNS(=O)(=O)N1CCOCC1	IMED1579262419	4,4-dimethyl-5-[(morpholine-4-sulfonyl)amino]pentan-1-ol	280.39	-0.048	4	2	7	78.87	1.0	18
CN1N=C(C)C(C(=O)NCC2CCC(O)C2)=C1C	IMED1834022682	N-[(3-hydroxycyclopentyl)methyl]-1,3,5-trimethyl-1H-pyrazole-4-carboxamide	251.33	0.928	4	2	3	67.15	0.692	18
CC(C)(C)CC(O)CNS(=O)(=O)N1CCCCC1	IMED1497152174	4,4-dimethyl-1-[(piperidine-1-sulfonyl)amino]pentan-2-ol	278.418	1.104	3	2	5	69.64	1.0	18
CC1CCCN(C1)S(=O)(=O)NCC(C)(C)CCO	IMED1497262883	3,3-dimethyl-4-{[(3-methylpiperidin-1-yl)sulfonyl]amino}butan-1-ol	278.418	0.961	3	2	6	69.64	1.0	18
OC1CCC(CNS(=O)(=O)CC2CCCCC2)C1	IMED1829474550	1-cyclohexyl-N-[(3-hydroxycyclopentyl)methyl]methanesulfonamide	275.414	1.647	3	2	5	66.4	1.0	18
OC1CCC(CNS(=O)(=O)N2CCCCCC2)C1	IMED1829476979	N-[(3-hydroxycyclopentyl)methyl]azepane-1-sulfonamide	276.402	0.858	3	2	4	69.64	1.0	18
CC1=C(Cl)SC(=C1)S(=O)(=O)NCC1CCC(O)C1	IMED1829475861	5-chloro-N-[(3-hydroxycyclopentyl)methyl]-4-methylthiophene-2-sulfonamide	309.84	2.149	4	2	4	66.4	0.636	18
OC1CCC(CNS(=O)(=O)C2=C(Cl)SC(Cl)=C2)C1	IMED1829474841	2,5-dichloro-N-[(3-hydroxycyclopentyl)methyl]thiophene-3-sulfonamide	330.258	2.494	4	2	4	66.4	0.6	18
CC1=C(C=C(Br)S1)S(=O)(=O)NCC1CCC(O)C1	IMED1829474154	5-bromo-N-[(3-hydroxycyclopentyl)methyl]-2-methylthiophene-3-sulfonamide	354.291	2.258	4	2	4	66.4	0.636	18
CC1=C(C(C)=NO1)S(=O)(=O)NCC1CCC(O)C1	IMED1829473794	N-[(3-hydroxycyclopentyl)methyl]-3,5-dimethyl-1,2-oxazole-4-sulfonamide	274.342	0.731	5	2	4	92.43	0.727	18
CC1=C(C)C(C#N)=C(NCC2CCC(O)C2)N=N1	IMED1829030600	3-{[(3-hydroxycyclopentyl)methyl]amino}-5,6-dimethylpyridazine-4-carbonitrile	246.314	1.538	5	2	3	81.83	0.615	18
CC1CCCCN1S(=O)(=O)NCC1CCC(O)C1	IMED1829473858	N-[(3-hydroxycyclopentyl)methyl]-2-methylpiperidine-1-sulfonamide	276.402	0.856	3	2	4	69.64	1.0	18
CC1=C(Br)SC(=C1)S(=O)(=O)NCC1CCC(O)C1	IMED1829476725	5-bromo-N-[(3-hydroxycyclopentyl)methyl]-4-methylthiophene-2-sulfonamide	354.291	2.258	4	2	4	66.4	0.636	18
CC1CCN(CC1)S(=O)(=O)NCC1CCC(O)C1	IMED1829473226	N-[(3-hydroxycyclopentyl)methyl]-4-methylpiperidine-1-sulfonamide	276.402	0.714	3	2	4	69.64	1.0	18
OCC1(CCOCC1)NC(=O)CC1CCCCO1	IMED1680984906	N-[4-(hydroxymethyl)oxan-4-yl]-2-(oxan-2-yl)acetamide	257.33	0.603	4	2	4	67.79	0.923	18
OCC1(CCOCC1)NC(=O)CC1CCCCC1	IMED1624266915	2-cyclohexyl-N-[4-(hydroxymethyl)oxan-4-yl]acetamide	255.358	1.614	3	2	4	58.56	0.929	18
CC1CCCN(C1)S(=O)(=O)NCC1CCC(O)C1	IMED1829475416	N-[(3-hydroxycyclopentyl)methyl]-3-methylpiperidine-1-sulfonamide	276.402	0.714	3	2	4	69.64	1.0	18
OCC1(CCOCC1)NC(=O)C1CC2CC1C=C2	IMED2198108962	N-[4-(hydroxymethyl)oxan-4-yl]bicyclo[2.2.1]hept-5-ene-2-carboxamide	251.326	0.856	3	2	3	58.56	0.786	18
CC(NC(=O)C1(CCCCC1)C#N)C1=NNC=N1	IMED1311140841	1-cyano-N-[1-(1H-1,2,4-triazol-3-yl)ethyl]cyclohexane-1-carboxamide	247.302	1.456	4	2	3	94.46	0.667	18
CNC(=O)NC(=O)C(C)N1CCC(C)(CC1)C#N	IMED1629330348	1-[2-(4-cyano-4-methylpiperidin-1-yl)propanoyl]-3-methylurea	252.318	0.456	4	2	2	85.23	0.75	18
CC(CO)CCCNS(=O)(=O)N1CCCCC1C	IMED1527376858	2-methyl-5-{[(2-methylpiperidin-1-yl)sulfonyl]amino}pentan-1-ol	278.418	1.104	3	2	7	69.64	1.0	18
CC(CO)CCCNS(=O)(=O)N1CCC(C)CC1	IMED1527377535	2-methyl-5-{[(4-methylpiperidin-1-yl)sulfonyl]amino}pentan-1-ol	278.418	0.961	3	2	7	69.64	1.0	18
CC(CO)CCCNS(=O)(=O)N1CCCC(C)C1	IMED1527375685	2-methyl-5-{[(3-methylpiperidin-1-yl)sulfonyl]amino}pentan-1-ol	278.418	0.961	3	2	7	69.64	1.0	18
CC(C)N1N=CN=C1CN1CCC(C)(CC1)C#N	IMED1921132784	4-methyl-1-{[1-(propan-2-yl)-1H-1,2,4-triazol-5-yl]methyl}piperidine-4-carbonitrile	247.346	1.985	5	0	3	57.74	0.769	18
CSC(CO)C(C)NS(=O)(=O)N1CCCCC1C	IMED1588043356	3-{[(2-methylpiperidin-1-yl)sulfonyl]amino}-2-(methylsulfanyl)butan-1-ol	296.458	0.808	4	2	6	69.64	1.0	18
CC1=NC(CNC(=O)C2(CCCCC2)C#N)=NO1	IMED1229900070	1-cyano-N-[(5-methyl-1,2,4-oxadiazol-3-yl)methyl]cyclohexane-1-carboxamide	248.286	1.468	5	1	3	91.81	0.667	18
COCC(CCO)NS(=O)(=O)N1CCCCCC1	IMED1530240116	3-[(azepane-1-sulfonyl)amino]-4-methoxybutan-1-ol	280.39	0.094	4	2	7	78.87	1.0	18
COCC(CCO)NS(=O)(=O)N1CCCCC1C	IMED1570110656	4-methoxy-3-{[(2-methylpiperidin-1-yl)sulfonyl]amino}butan-1-ol	280.39	0.093	4	2	7	78.87	1.0	18
CSC(CO)C(C)NS(=O)(=O)N1CCC(C)CC1	IMED1588043885	3-{[(4-methylpiperidin-1-yl)sulfonyl]amino}-2-(methylsulfanyl)butan-1-ol	296.458	0.665	4	2	6	69.64	1.0	18
COCC(CCO)NS(=O)(=O)N1CCC(C)CC1	IMED1570109976	4-methoxy-3-{[(4-methylpiperidin-1-yl)sulfonyl]amino}butan-1-ol	280.39	-0.05	4	2	7	78.87	1.0	18
COCC(CCO)NS(=O)(=O)N1CCCC(C)C1	IMED1530239882	4-methoxy-3-{[(3-methylpiperidin-1-yl)sulfonyl]amino}butan-1-ol	280.39	-0.05	4	2	7	78.87	1.0	18
CSCC(C)(O)CNS(=O)(=O)N1CCCCCC1	IMED1497166350	2-{[(azepane-1-sulfonyl)amino]methyl}-1-(methylsulfanyl)propan-2-ol	296.458	0.811	4	2	6	69.64	1.0	18
CSCC(C)(O)CNS(=O)(=O)N1CCCCC1C	IMED1497166237	2-({[(2-methylpiperidin-1-yl)sulfonyl]amino}methyl)-1-(methylsulfanyl)propan-2-ol	296.458	0.809	4	2	6	69.64	1.0	18
CSCC(C)(O)CNS(=O)(=O)N1CCC(C)CC1	IMED1497166121	2-({[(4-methylpiperidin-1-yl)sulfonyl]amino}methyl)-1-(methylsulfanyl)propan-2-ol	296.458	0.667	4	2	6	69.64	1.0	18
CSCC(C)(O)CNS(=O)(=O)N1CCCC(C)C1	IMED1497166670	2-({[(3-methylpiperidin-1-yl)sulfonyl]amino}methyl)-1-(methylsulfanyl)propan-2-ol	296.458	0.667	4	2	6	69.64	1.0	18
CC1=C(Cl)SC(=C1)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1829365821	5-chloro-N-(3-hydroxy-2,3-dimethylbutan-2-yl)-4-methylthiophene-2-sulfonamide	311.856	2.538	4	2	4	66.4	0.636	18
CC(C)(CCCO)CNS(=O)(=O)N1CCCCC1	IMED1579262420	4,4-dimethyl-5-[(piperidine-1-sulfonyl)amino]pentan-1-ol	278.418	1.105	3	2	7	69.64	1.0	18
CC1=C(C(C)=NO1)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1578662654	N-(3-hydroxy-2,3-dimethylbutan-2-yl)-3,5-dimethyl-1,2-oxazole-4-sulfonamide	276.358	1.119	5	2	4	92.43	0.727	18
CC1CCCCN1S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1607561679	2,3-dimethyl-3-{[(2-methylpiperidin-1-yl)sulfonyl]amino}butan-2-ol	278.418	1.245	3	2	4	69.64	1.0	18
CN1C=C(N=C1C)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1607561751	N-(3-hydroxy-2,3-dimethylbutan-2-yl)-1,2-dimethyl-1H-imidazole-4-sulfonamide	275.374	0.556	5	2	4	84.22	0.727	18
CN1C=C(N=C1C)S(=O)(=O)NCC1CCC(O)C1	IMED1829471264	N-[(3-hydroxycyclopentyl)methyl]-1,2-dimethyl-1H-imidazole-4-sulfonamide	273.358	0.168	5	2	4	84.22	0.727	18
CC1=C(Br)SC(=C1)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1578662745	5-bromo-N-(3-hydroxy-2,3-dimethylbutan-2-yl)-4-methylthiophene-2-sulfonamide	356.307	2.647	4	2	4	66.4	0.636	18
CC1CCN(CC1)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1607562439	2,3-dimethyl-3-{[(4-methylpiperidin-1-yl)sulfonyl]amino}butan-2-ol	278.418	1.102	3	2	4	69.64	1.0	18
CC1=C(C=C(Br)S1)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1607561898	5-bromo-N-(3-hydroxy-2,3-dimethylbutan-2-yl)-2-methylthiophene-3-sulfonamide	356.307	2.647	4	2	4	66.4	0.636	18
CC1CCCN(C1)S(=O)(=O)NC(C)(C)C(C)(C)O	IMED1578662630	2,3-dimethyl-3-{[(3-methylpiperidin-1-yl)sulfonyl]amino}butan-2-ol	278.418	1.102	3	2	4	69.64	1.0	18
CC1=NC(C)=C(S1)C(=O)NC1(CO)CCOCC1	IMED1624265648	N-[4-(hydroxymethyl)oxan-4-yl]-2,4-dimethyl-1,3-thiazole-5-carboxamide	270.354	1.031	5	2	3	71.45	0.667	18
CC(C)(O)C(C)(C)NC(=O)C1CCCCS1(=O)=O	IMED1727596863	N-(3-hydroxy-2,3-dimethylbutan-2-yl)-1,1-dioxo-1lambda6-thiane-2-carboxamide	277.386	0.619	4	2	3	83.47	0.917	18
CC(NC(=O)C1C2C1C1CCC2C1)C1=CNN=C1	IMED1522983752	N-[1-(1H-pyrazol-4-yl)ethyl]tricyclo[3.2.1.0^{2,4}]octane-3-carboxamide	245.326	1.879	2	2	3	57.78	0.714	18
CN1CC(CC1=O)C(=O)NC1(CO)CCOCC1	IMED1680990248	N-[4-(hydroxymethyl)oxan-4-yl]-1-methyl-5-oxopyrrolidine-3-carboxamide	256.302	-0.878	4	2	3	78.87	0.833	18
CC(C)(O)C(C)(C)NS(=O)(=O)CC1CCCCC1	IMED1578662640	1-cyclohexyl-N-(3-hydroxy-2,3-dimethylbutan-2-yl)methanesulfonamide	277.43	2.036	3	2	5	66.4	1.0	18
CC(C)(O)C(C)(C)NS(=O)(=O)N1CCCCCC1	IMED1578662761	3-[(azepane-1-sulfonyl)amino]-2,3-dimethylbutan-2-ol	278.418	1.246	3	2	4	69.64	1.0	18
CC(C)(O)C(C)(C)NCC(=O)N1CCCCCC1	IMED1587343329	1-(azepan-1-yl)-2-[(3-hydroxy-2,3-dimethylbutan-2-yl)amino]ethan-1-one	256.39	1.528	3	2	4	52.57	0.929	18
CC1CCN(CC1)C(=O)NC(CCO)C(C)(C)C	IMED1998312357	N-(1-hydroxy-4,4-dimethylpentan-3-yl)-4-methylpiperidine-1-carboxamide	256.39	2.225	2	2	3	52.57	0.929	18
CC1=C(C)C2=C(S1)N=CN=C2NC1CNC(=O)C1	IMED1623968102	4-({5,6-dimethylthieno[2,3-d]pyrimidin-4-yl}amino)pyrrolidin-2-one	262.338	1.609	5	2	2	66.91	0.417	18
CC(C)C(CCO)NS(=O)(=O)N1CCCCCC1	IMED1497229768	3-[(azepane-1-sulfonyl)amino]-4-methylpentan-1-ol	278.418	1.104	3	2	6	69.64	1.0	18
CSC(CO)C(C)NS(=O)(=O)N1CCCCCC1	IMED1530236264	3-[(azepane-1-sulfonyl)amino]-2-(methylsulfanyl)butan-1-ol	296.458	0.809	4	2	6	69.64	1.0	18
CC(C)C(CCO)NS(=O)(=O)N1CCCCC1C	IMED1497229662	4-methyl-3-{[(2-methylpiperidin-1-yl)sulfonyl]amino}pentan-1-ol	278.418	1.102	3	2	6	69.64	1.0	18
CC(C)C(CCO)NS(=O)(=O)N1CCCC(C)C1	IMED1497230070	4-methyl-3-{[(3-methylpiperidin-1-yl)sulfonyl]amino}pentan-1-ol	278.418	0.96	3	2	6	69.64	1.0	18
CC(C)(C)C(CCO)NS(=O)(=O)N1CCOCC1	IMED1496860389	4,4-dimethyl-3-[(morpholine-4-sulfonyl)amino]pentan-1-ol	280.39	-0.05	4	2	5	78.87	1.0	18
CC(C)(C)C(CCO)NS(=O)(=O)N1CCCCC1	IMED1496859604	4,4-dimethyl-3-[(piperidine-1-sulfonyl)amino]pentan-1-ol	278.418	1.104	3	2	5	69.64	1.0	18
CC1CC(C)CN(C1)S(=O)(=O)NCC(F)(F)CO	IMED1699615374	3-{[(3,5-dimethylpiperidin-1-yl)sulfonyl]amino}-2,2-difluoropropan-1-ol	286.344	0.426	3	2	5	69.64	1.0	18
CN1CCN(CC1)C(=O)CNC(C)(C)C(C)(C)O	IMED1629182939	2-[(3-hydroxy-2,3-dimethylbutan-2-yl)amino]-1-(4-methylpiperazin-1-yl)ethan-1-one	257.378	-0.1	4	2	4	55.81	0.923	18
CSC(CO)C(C)NS(=O)(=O)N1CCCC(C)C1	IMED1530236040	3-{[(3-methylpiperidin-1-yl)sulfonyl]amino}-2-(methylsulfanyl)butan-1-ol	296.458	0.665	4	2	6	69.64	1.0	18
CN(C1CCCCC1)S(=O)(=O)NCC(F)(F)CO	IMED1699616585	[cyclohexyl(methyl)sulfamoyl](2,2-difluoro-3-hydroxypropyl)amine	286.344	0.713	3	2	6	69.64	1.0	18
COCCC(C)(O)CNS(=O)(=O)N1CCCCC1	IMED1497108513	4-methoxy-2-{[(piperidine-1-sulfonyl)amino]methyl}butan-2-ol	280.39	0.094	4	2	7	78.87	1.0	18
COCCC(C)(O)CNS(=O)(=O)N1CCOCC1	IMED1497109296	4-methoxy-2-{[(morpholine-4-sulfonyl)amino]methyl}butan-2-ol	282.362	-1.059	5	2	7	88.1	1.0	18
O=C(NCCN1CCSCC1)C1(CCCC1)C#N	IMED1185718539	1-cyano-N-[2-(thiomorpholin-4-yl)ethyl]cyclopentane-1-carboxamide	267.398	1.235	4	1	4	56.13	0.846	18
FC(F)C(F)(F)CNC(=O)C1(CCCCC1)C#N	IMED1843082323	1-cyano-N-(2,2,3,3-tetrafluoropropyl)cyclohexane-1-carboxamide	266.238	2.477	2	1	4	52.89	0.818	18
CC1=CCCN(C1)S(=O)(=O)C1=CN=C(C=C1)C#N	IMED1973882305	5-[(5-methyl-1,2,3,6-tetrahydropyridin-1-yl)sulfonyl]pyridine-2-carbonitrile	263.322	1.294	4	0	2	74.06	0.333	18
CC1=CCCN(C1)S(=O)(=O)C1=C(N=CC=C1)C#N	IMED1973882724	3-[(5-methyl-1,2,3,6-tetrahydropyridin-1-yl)sulfonyl]pyridine-2-carbonitrile	263.322	1.294	4	0	2	74.06	0.333	18
CC(C)CC1=NN=C(NC(=O)N2CCOCC2)S1	IMED410411405	N-[5-(2-methylpropyl)-1,3,4-thiadiazol-2-yl]morpholine-4-carboxamide	270.358	1.601	5	1	3	67.35	0.727	18
NC(=O)C1CCCN1S(=O)(=O)C1=CC=C(S1)C#N	IMED1973660724	1-[(5-cyanothiophen-2-yl)sulfonyl]pyrrolidine-2-carboxamide	285.35	0.258	5	1	3	104.26	0.4	18
O=S(=O)(NC1CCCCCC1)C1=CC=C(S1)C#N	IMED1973655355	5-cyano-N-cycloheptylthiophene-2-sulfonamide	284.406	2.621	4	1	3	69.96	0.583	18
CC1CCCC(C1)NS(=O)(=O)C1=CC=C(S1)C#N	IMED1973665576	5-cyano-N-(3-methylcyclohexyl)thiophene-2-sulfonamide	284.406	2.477	4	1	3	69.96	0.583	18
CC1CN(CC(C)O1)S(=O)(=O)NCC(F)(F)CO	IMED1699615089	3-{[(2,6-dimethylmorpholin-4-yl)sulfonyl]amino}-2,2-difluoropropan-1-ol	288.316	-0.442	4	2	5	78.87	1.0	18
COC1CCN(CC1)S(=O)(=O)C1=CC=C(S1)C#N	IMED1973661011	5-[(4-methoxypiperidin-1-yl)sulfonyl]thiophene-2-carbonitrile	286.378	1.419	5	0	3	70.4	0.545	18
CN1CCC(CC1)NS(=O)(=O)C1=CC=C(S1)C#N	IMED1973658941	5-cyano-N-(1-methylpiperidin-4-yl)thiophene-2-sulfonamide	285.394	0.992	5	1	3	73.2	0.545	18
CCC1CN(CCO1)S(=O)(=O)C1=CC=C(S1)C#N	IMED1973663739	5-[(2-ethylmorpholin-4-yl)sulfonyl]thiophene-2-carbonitrile	286.378	1.419	5	0	3	70.4	0.545	18
CC1(C)CCCC1NS(=O)(=O)C1=CC=C(S1)C#N	IMED1973718934	5-cyano-N-(2,2-dimethylcyclopentyl)thiophene-2-sulfonamide	284.406	2.477	4	1	3	69.96	0.583	18
CC(C)C(CCO)NS(=O)(=O)N1CCC(C)CC1	IMED1497229546	4-methyl-3-{[(4-methylpiperidin-1-yl)sulfonyl]amino}pentan-1-ol	278.418	0.96	3	2	6	69.64	1.0	18
OCC1CCCN(C1)S(=O)(=O)C1=CC=C(S1)C#N	IMED1973706459	5-{[3-(hydroxymethyl)piperidin-1-yl]sulfonyl}thiophene-2-carbonitrile	286.378	1.013	5	1	3	81.4	0.545	18
CC1(C)CN(CCO1)S(=O)(=O)C1=CC=C(S1)C#N	IMED1973666494	5-[(2,2-dimethylmorpholin-4-yl)sulfonyl]thiophene-2-carbonitrile	286.378	1.419	5	0	2	70.4	0.545	18
CCC1COCCN1S(=O)(=O)C1=CC=C(S1)C#N	IMED1973703514	5-[(3-ethylmorpholin-4-yl)sulfonyl]thiophene-2-carbonitrile	286.378	1.419	5	0	3	70.4	0.545	18
CC1(O)CCN(CC1)S(=O)(=O)C1=CC=C(S1)C#N	IMED1973722514	5-[(4-hydroxy-4-methylpiperidin-1-yl)sulfonyl]thiophene-2-carbonitrile	286.378	1.155	5	1	2	81.4	0.545	18
